"order_id","order_date","status","fulfilment","sales_channel","ship_service_level","style","sku","category","size","asin","courier_status","quantity","currency","amount","ship_city","ship_state","ship_postal_code","ship_country","b2b"
"408-4134499-1354740","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-XS","Set","XS","B09NQ4DD29","Shipped",1,"INR",597,"BAMBOLIM","GOA","403206.0","IN",FALSE
"408-4134499-1354740","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET374","SET374-KR-NP-XS","Set","XS","B09NDKGZ6V","Shipped",1,"INR",597,"BAMBOLIM","GOA","403206.0","IN",FALSE
"408-5438962-6973104","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET293","SET293-KR-NP-XL","Set","XL","B09K3DQZ66","Shipped",1,"INR",692,"Ranchi","JHARKHAND","834002.0","IN",FALSE
"407-7701270-2757116","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3479","JNE3479-KR-S","kurta","S","B08MYT459J","Shipped",1,"INR",259,"KANCHEEPURAM","TAMIL NADU","631501.0","IN",FALSE
"404-6150771-3089143","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3715","JNE3715-KR-M","kurta","M","B09G2SR3GF","Shipped",1,"INR",283,"HYDERABAD","TELANGANA","500047.0","IN",FALSE
"406-2063526-4681166","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE1998","JNE1998-KR-311-XXL","kurta","XXL","B078NTPQHT","Shipped",1,"INR",295,"SONIPAT","HARYANA","131001.0","IN",FALSE
"408-1211125-1587522","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0294","J0294-TP-S","Top","S","B099S89M91","Shipped",1,"INR",396,"PUNE","MAHARASHTRA","411041.0","IN",FALSE
"407-1280746-9995549","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0003","J0003-SET-XXXL","Set","3XL","B0894Y3VBB","Shipped",1,"INR",654,"MUMBAI","MAHARASHTRA","400059.0","IN",FALSE
"402-2994221-1495542","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET291","SET291-KR-PP-XXL","Set","XXL","B099NJQ8JQ","Shipped",1,"INR",563,"Haldwani","UTTARAKHAND","263139.0","IN",FALSE
"403-7224450-4672340","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE2014","JNE2014-KR-178-XXL","kurta","XXL","B077MF72BK","Shipped",1,"INR",353,"chentrappinni","KERALA","680687.0","IN",FALSE
"171-3723297-8533156","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET184","SET184-KR-PP-XXL","Set","XXL","B08W8KNCDH","Shipped",1,"INR",563,"MUMBAI","MAHARASHTRA","400008.0","IN",FALSE
"402-8855214-7037161","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0373","J0373-KR-XS","kurta","XS","B09KXPXP31","Shipped",1,"INR",599,"RATNAGIRI","MAHARASHTRA","415612.0","IN",FALSE
"171-8413255-5212302","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3567","JNE3567-KR-XL","kurta","XL","B08KRTXC2Y","Shipped",1,"INR",399,"PATNA","BIHAR","800001.0","IN",FALSE
"404-1401189-7552363","2022-04-29","Cancelled","Amazon","Amazon.in","Expedited","JNE3368","JNE3368-KR-XXXL","kurta","3XL","B0828PD16L","Unshipped",1,"INR",471,"BANGALORE, KARNATAKA","KARNATAKA","560093.0","IN",FALSE
"403-7515075-4352354","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3465","JNE3465-KR-L","kurta","L","B08BFLKNGJ","Shipped",1,"INR",486,"TIRUCHIRAPPALLI","TAMIL NADU","620001.0","IN",FALSE
"171-0691829-0413967","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET366","SET366-KR-NP-XXL","Set","XXL","B09QJMSLD1","Shipped",1,"INR",1163,"ARNIA","JAMMU & KASHMIR","181131.0","IN",FALSE
"406-9367112-1579562","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET334","SET334-KR-NP-S","Set","S","B09KXT3ZJR","Shipped",1,"INR",666,"JAMSHEDPUR","JHARKHAND","831004.0","IN",FALSE
"402-4318384-1219507","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0119","J0119-TP-XS","Top","XS","B08RYPYSND","Shipped",1,"INR",540,"CHENNAI","TAMIL NADU","600106.0","IN",FALSE
"406-6810611-2165928","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET337","SET337-KR-NP-S","Set","S","B09KXX4B9X","Shipped",1,"INR",874,"JAMSHEDPUR","JHARKHAND","831004.0","IN",FALSE
"408-0963298-6339516","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3710","JNE3710-DR-L","Western Dress","L","B091SW66WJ","Shipped",1,"INR",690,"LUCKNOW","UTTAR PRADESH","226003.0","IN",FALSE
"403-1171676-5803524","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3652","JNE3652-TP-N-S","Top","S","B08ZHV1T4W","Shipped",1,"INR",339,"Tirunelveli","TAMIL NADU","627358.0","IN",FALSE
"406-4943813-6257104","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET408","SET408-KR-NP-S","Set","S","B09RKFGKYJ","Shipped",1,"INR",599,"JAMSHEDPUR","JHARKHAND","831004.0","IN",FALSE
"403-2710130-4606705","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET397","SET397-KR-NP  -M","Set","M","B09RKD6KWL","Shipped",1,"INR",1186,"PARDI","Gujarat","396125.0","IN",FALSE
"408-6208151-5607534","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET322","SET322-KR-SHA-M","Set","M","B09RKDCHPH","Shipped",1,"INR",1099,"ETMADPUR","UTTAR PRADESH","283202.0","IN",FALSE
"408-9451450-4342710","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0003","J0003-SET-XS","Set","XS","B0894WW15B","Shipped",1,"INR",654,"Haldwani","UTTARAKHAND","263139.0","IN",FALSE
"402-8730642-8549128","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE2014","JNE2014-KR-178-XXL","kurta","XXL","B077MF72BK","Shipped",1,"INR",353,"BENGALURU","KARNATAKA","560068.0","IN",FALSE
"404-2543507-2754701","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3510","JNE3510-KR-L","kurta","L","B08WPR181B","Shipped",1,"INR",429,"BENGALURU","KARNATAKA","560086.0","IN",FALSE
"404-0491884-0382749","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3799","JNE3799-KR-M","kurta","M","B09SDXL8S4","Shipped",1,"INR",666,"BENGALURU","KARNATAKA","560086.0","IN",FALSE
"171-2039494-4641119","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0338","J0338-DR-XL","Western Dress","XL","B09831MSSX","Shipped",1,"INR",791,"Greater NOIDA","UTTAR PRADESH","201309.0","IN",FALSE
"403-8924591-8659559","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET233","SET233-KR-PP-XXXL","Set","3XL","B09HMWRQP1","Shipped",1,"INR",545,"ISAGARH","MADHYA PRADESH","473335.0","IN",FALSE
"404-8989868-5325929","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3673","JNE3673-TU-XS","Top","XS","B09435XLJD","Shipped",1,"INR",599,"NASHIK","MAHARASHTRA","422013.0","IN",FALSE
"404-8989868-5325929","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3665","JNE3665-TP-S","Top","S","B0986ZP5HZ","Shipped",1,"INR",493,"NASHIK","MAHARASHTRA","422013.0","IN",FALSE
"404-9817487-8322703","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0003","J0003-SET-M","Set","M","B0894XH3LN","Shipped",2,"INR",1308,"DEORIA","UTTAR PRADESH","274602.0","IN",FALSE
"171-7758250-6622740","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0349","J0349-SET-S","Set","S","B099NJ4XRB","Shipped",1,"INR",801,"NEW DELHI","DELHI","110002.0","IN",FALSE
"402-2191949-0899524","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3639","JNE3639-TP-N-XL","Top","XL","B08ZHRYMZD","Shipped",1,"INR",487,"Kalyan","MAHARASHTRA","421204.0","IN",FALSE
"171-1711118-6138764","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3777","JNE3777-KR-XXL","kurta","XXL","B09K3ZDF82","Shipped",1,"INR",399,"MANGALURU","KARNATAKA","575029.0","IN",FALSE
"404-9231673-5888367","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET268","SET268-KR-NP-XXL","Set","XXL","B08XQ8MJZG","Shipped",1,"INR",788,"joshi road karol bagh new Delhi","Delhi","110005.0","IN",FALSE
"407-9040108-6689964","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3697","JNE3697-KR-S","kurta","S","B09812G7DK","Shipped",1,"INR",458,"KANPUR","UTTAR PRADESH","208001.0","IN",FALSE
"408-7843376-7307514","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET345","SET345-KR-NP-XXXL","Set","3XL","B09KXV94NJ","Shipped",1,"INR",626,"NEW DELHI","DELHI","110062.0","IN",FALSE
"402-6880220-5223545","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET329","SET329-KR-NP-XXXL","Set","3XL","B09K36SNZ6","Shipped",1,"INR",666,"THANE","MAHARASHTRA","401107.0","IN",FALSE
"403-9422897-6435506","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","NW024","NW024-TP-PJ-XS","Set","XS","B099NQPGHG","Shipped",1,"INR",586,"GURUGRAM","HARYANA","122017.0","IN",FALSE
"407-1233874-0563510","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3805","JNE3805-KR-XL","kurta","XL","B09K3WFR76","Shipped",1,"INR",459,"JAIPUR","RAJASTHAN","302019.0","IN",FALSE
"405-6168082-3380362","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3710","JNE3710-DR-L","Western Dress","L","B091SW66WJ","Shipped",1,"INR",690,"MUMBAI","MAHARASHTRA","400069.0","IN",FALSE
"407-3747599-6128305","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET291","SET291-KR-PP-XXXL","Set","3XL","B099NFZJVC","Shipped",1,"INR",563,"VISAKHAPATNAM","ANDHRA PRADESH","530026.0","IN",FALSE
"402-5201553-6325907","2022-04-29","Cancelled","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-XS","Top","XS","B08ZJ2CB3B","Unshipped",1,"INR",432,"JAMSHEDPUR","JHARKHAND","831009.0","IN",FALSE
"408-9008620-6061118","2022-04-29","Shipped - Returned to Seller","Merchant","Amazon.in","Standard","SET228","SET228-KR-PP-A-XL","Set","XL","B08P1DRF4J","Shipped",1,"INR",0,"THANE","MAHARASHTRA","400615.0","IN",FALSE
"171-7890160-8852316","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3634","JNE3634-KR-XXXL","kurta","3XL","B097ZZTMZD","Shipped",1,"INR",511,"AVANIGADDA","ANDHRA PRADESH","521121.0","IN",FALSE
"171-6289011-1937908","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3822","JNE3822-KR-M","kurta","M","B09LTZMK13","Shipped",1,"INR",474,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"171-6289011-1937908","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3667","JNE3667-TP-M","Top","M","B098713RKD","Shipped",1,"INR",329,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"171-1910092-3713144","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET383","SET383-KR-NP-M","Set","M","B09K3CQ75T","Shipped",1,"INR",631,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"171-1910092-3713144","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET273","SET273-KR-NP-M","Set","M","B094FRW46T","Shipped",1,"INR",612,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"407-8103303-9578732","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET244","SET244-KR-NP-M","Set","M","B08WHW2TZH","Shipped",1,"INR",799,"RAIGARH MH","MAHARASHTRA","410210.0","IN",FALSE
"404-3034187-1901108","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3789","JNE3789-KR-XS","kurta","XS","B09KXMMVY1","Shipped",1,"INR",383,"Maheswaram mandal","TELANGANA","501359.0","IN",FALSE
"404-3034187-1901108","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3669","JNE3669-TU-S","Top","S","B09B3GMZYW","Shipped",1,"INR",625,"Maheswaram mandal","TELANGANA","501359.0","IN",FALSE
"404-3034187-1901108","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET279","SET279-LC-XS","Set","XS","B09CT5Z9BB","Shipped",1,"INR",888,"Maheswaram mandal","TELANGANA","501359.0","IN",FALSE
"406-6469499-6291525","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3465","JNE3465-KR-L","kurta","L","B08BFLKNGJ","Shipped",1,"INR",486,"HYDERABAD","TELANGANA","500072.0","IN",FALSE
"406-7469828-9698734","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-M","Set","M","B09NQ4NM75","Shipped",1,"INR",597,"THANE west","MAHARASHTRA","400615.0","IN",FALSE
"408-8021858-7145918","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET295","SET295-KR-NP-XL","Set","XL","B09PN51JWD","Shipped",1,"INR",751,"CHENNAI","TAMIL NADU","600123.0","IN",FALSE
"406-4796841-5342705","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0098","J0098-TP-M","Top","M","B092D2R649","Shipped",1,"INR",413,"NAVSARI","Gujarat","396445.0","IN",FALSE
"404-2039483-5926748","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3481","JNE3481-KR-XS","kurta","XS","B09B2D4VMB","Shipped",1,"INR",271,"KHARAGPUR","WEST BENGAL","721126.0","IN",FALSE
"408-9273940-2609910","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3794","JNE3794-KR-XS","kurta","XS","B09HMPDC1K","Shipped",1,"INR",517,"CHANDIGARH","CHANDIGARH","160014.0","IN",FALSE
"171-2687114-9951522","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0341","J0341-DR-XXL","Western Dress","XXL","B099NR3NXY","Shipped",1,"INR",791,"PUNE","MAHARASHTRA","411045.0","IN",FALSE
"408-5511269-0005127","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET145","SET145-KR-NP-XXL","Set","XXL","B0822VCQQC","Shipped",1,"INR",715,"UTEKHOL","MAHARASHTRA","402104.0","IN",FALSE
"171-7971829-2579506","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3468","JNE3468-KR-XXL","kurta","XXL","B08RP3TP66","Shipped",1,"INR",352,"MUMBAI","MAHARASHTRA","400101.0","IN",FALSE
"402-1445058-5329108","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3797","JNE3797-KR-M","Western Dress","M","B09SDY8DCT","Shipped",1,"INR",725,"SHIMLA","HIMACHAL PRADESH","171301.0","IN",FALSE
"171-6254071-4842708","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET393","SET393-KR-NP-L","Set","L","B09QJ51J2K","Shipped",1,"INR",969,"Mysore","KARNATAKA","570009.0","IN",FALSE
"405-4998920-1907527","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3702","JNE3702-KR-XXL","kurta","XXL","B093ZSHLJ1","Shipped",1,"INR",342,"ANANTAPUR","ANDHRA PRADESH","515001.0","IN",FALSE
"405-8095930-4607525","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3629","JNE3629-KR-M","kurta","M","B08W2DV8R1","Shipped",1,"INR",526,"THIRUVANANTHAPURAM","KERALA","695608.0","IN",FALSE
"408-9626669-3677108","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET293","SET293-KR-NP-XL","Set","XL","B09K3DQZ66","Shipped",1,"INR",692,"NOIDA","UTTAR PRADESH","201301.0","IN",FALSE
"402-7175455-3071529","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE2014","JNE2014-KR-178-XXL","kurta","XXL","B077MF72BK","Shipped",1,"INR",353,"Payyannur","KERALA","670307.0","IN",FALSE
"402-4307563-5344365","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0308","J0308-DR-XXXL","Western Dress","3XL","B099NTV5ZV","Shipped",1,"INR",665,"NAVI MUMBAI","MAHARASHTRA","400708.0","IN",FALSE
"404-6639541-3079523","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET183","SET183-KR-DH-M","Set","M","B08B3Z2YY3","Shipped",1,"INR",759,"KARANJA Lad","MAHARASHTRA","444105.0","IN",FALSE
"404-8066204-0050714","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3568","JNE3568-KR-L","kurta","L","B08KS2BPL8","Shipped",1,"INR",399,"SAMASTIPUR","BIHAR","848101.0","IN",FALSE
"404-8066204-0050714","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-L","kurta","L","B081WSCKPQ","Shipped",1,"INR",399,"SAMASTIPUR","BIHAR","848101.0","IN",FALSE
"403-2394041-2238759","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET397","SET397-KR-NP  -M","Set","M","B09RKD6KWL","Shipped",1,"INR",1186,"OSMANABAD","MAHARASHTRA","413501.0","IN",FALSE
"408-0816949-6325917","2022-04-29","Shipped","Amazon","Amazon.in","Standard","JNE3373","JNE3373-KR-XXL","kurta","XXL","B082W8RWN1","Shipped",1,"INR",0,"RAICHUR","KARNATAKA","584102.0","IN",FALSE
"407-9503688-3348349","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-S","Top","S","B08ZHN6H5T","Shipped",1,"INR",432,"Pune","MAHARASHTRA","411007.0","IN",FALSE
"402-5934848-4963539","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3405","JNE3405-KR-L","kurta","L","B081WSCKPQ","Shipped",1,"INR",399,"ANDIPATTI JAKKAMPATTI","TAMIL NADU","625512.0","IN",FALSE
"408-5834570-5564310","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-XXL","Set","XXL","B09NQ3MPRM","Shipped",1,"INR",597,"LUCKNOW","UTTAR PRADESH","226022.0","IN",FALSE
"405-8897181-5519553","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET171","SET171-KR-NP-L","Set","L","B0822SS99K","Shipped",1,"INR",792,"KOLKATA","WEST BENGAL","700101.0","IN",FALSE
"405-2055215-2082755","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0008","J0008-SKD-M","Set","M","B0894YTN3H","Shipped",1,"INR",1065,"CHANDIGARH","CHANDIGARH","160036.0","IN",FALSE
"402-3570318-5723525","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET348","SET348-KR-NP-M","Set","M","B09QJ3RQBX","Shipped",1,"INR",968,"KARWAR","KARNATAKA","581301.0","IN",FALSE
"402-0156022-5785928","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET345","SET345-KR-NP-S","Set","S","B09KXV6T8Q","Shipped",1,"INR",626,"LUCKNOW","UTTAR PRADESH","226022.0","IN",FALSE
"405-5888545-1453956","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-XS","Set","XS","B09NQ4DD29","Shipped",1,"INR",597,"NEW DELHI","DELHI","110075.0","IN",FALSE
"171-5717062-0793940","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0377","J0377-SKD-XL","Set","XL","B09QJ35BD6","Shipped",1,"INR",1099,"LUCKNOW","UTTAR PRADESH","226003.0","IN",FALSE
"171-3901263-9461117","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET075","SET075-KR-DH-L","Set","L","B07THX6Z8S","Shipped",1,"INR",648,"FARIDABAD","HARYANA","121002.0","IN",TRUE
"404-1990687-3297139","2022-04-29","Cancelled","Amazon","Amazon.in","Expedited","J0344","J0344-TP-XL","Top","XL","B09872TQWK","Unshipped",1,"INR",487,"NELLORE","ANDHRA PRADESH","524002.0","IN",FALSE
"408-9120240-9572348","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-L","Set","L","B08XNDL1DL","Shipped",1,"INR",1112,"PANCHKULA","HARYANA","134113.0","IN",FALSE
"406-8722175-1999503","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3373","JNE3373-KR-XXL","kurta","XXL","B082W8RWN1","Shipped",1,"INR",376,"JABALPUR","MADHYA PRADESH","482001.0","IN",FALSE
"402-1689265-3757967","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0097","J0097-KR-M","kurta","M","B08BJT3PSM","Shipped",1,"INR",568,"AGARTALA","TRIPURA","799001.0","IN",FALSE
"403-4842065-7357115","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-XL","Set","XL","B08XNJ8P3S","Shipped",1,"INR",1112,"HYDERABAD","TELANGANA","500048.0","IN",FALSE
"408-4559676-3585900","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3797","JNE3797-KR-L","Western Dress","L","B09SDXFFQ1","Shipped",1,"INR",725,"NAVI MUMBAI","MAHARASHTRA","400706.0","IN",FALSE
"407-4937872-6083528","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3710","JNE3710-DR-L","Western Dress","L","B091SW66WJ","Shipped",1,"INR",690,"HYDERABAD","TELANGANA","500008.0","IN",FALSE
"405-0532803-0120331","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","J0153","J0153-DR-XXXL","Western Dress","3XL","B08N3Y1RLL","Shipped",1,"INR",443,"AHMEDABAD","Gujarat","380015.0","IN",FALSE
"405-0567281-0077956","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-XXL","Set","XXL","B09NQ3MPRM","Shipped",1,"INR",597,"MUMBAI","MAHARASHTRA","400030.0","IN",FALSE
"405-9954704-7596311","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0230","J0230-SKD-S","Set","S","B08XNJ19QH","Shipped",1,"INR",1146,"VIJAYAWADA","ANDHRA PRADESH","520008.0","IN",FALSE
"407-7452730-8781957","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3721","JNE3721-KR-M","kurta","M","B099FC9KR1","Shipped",1,"INR",329,"MAHNAR BAZAR","BIHAR","844504.0","IN",FALSE
"405-4802278-1130767","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3640","JNE3640-TP-N-XXL","Top","XXL","B08ZHWQWSX","Shipped",1,"INR",518,"CHANDIGARH","CHANDIGARH","160014.0","IN",FALSE
"405-6118267-4453135","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","SET302","SET302-KR-PP-XXXL","Set","3XL","B09RKDPBQV","Shipped",1,"INR",939,"HAZARIBAGH","JHARKHAND","825301.0","IN",FALSE
"408-7024102-0680315","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3645","JNE3645-TP-N-XL","Top","XL","B08ZHQ7W7T","Shipped",1,"INR",460,"PATNA","BIHAR","800014.0","IN",FALSE
"403-6221024-0434733","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3630","JNE3630-KR-XXXL","kurta","3XL","B09CT4QFXS","Shipped",1,"INR",487,"THANE","MAHARASHTRA","400607.0","IN",FALSE
"408-2713115-5349131","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","JNE3461","JNE3461-KR-XS","kurta","XS","B08B3Z6T6W","Shipped",1,"INR",363,"ARAKONAM","TAMIL NADU","631002.0","IN",FALSE
"171-9911641-7447562","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET324","SET324-KR-NP-S","Set","S","B09NQ4CZ65","Shipped",1,"INR",635,"INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA","KARNATAKA","577204.0","IN",FALSE
"407-1541788-2812307","2022-04-29","Shipped - Delivered to Buyer","Merchant","Amazon.in","Standard","JNE3368","JNE3368-KR-XL","kurta","XL","B081X921QM","Shipped",1,"INR",471,"CUTTACK","ODISHA","753009.0","IN",FALSE
"403-6164583-5066707","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","J0349","J0349-SET-L","Set","L","B099NMQR6C","Shipped",1,"INR",852,"HYDERABAD","TELANGANA","500087.0","IN",FALSE
"406-1211802-4985944","2022-04-29","Shipped","Amazon","Amazon.in","Expedited","SET350","SET350-KR-NP-XL","Set","XL","B09RKD2Z9R","Shipped",1,"INR",1299,"THANE","MAHARASHTRA","401107.0","IN",FALSE
